|            JD |          Tempo |              BC |            432s |             430 |             423 |            405 | 
| 2456389.50672 | -1138.65191868 |  -1138.65124415 |  -1138.65187341 |  -1138.65187381 |  -1138.65186402 | -1138.65186536 |
| 2456390.42736 | -700.066453079 |  -700.065838505 |  -700.066393993 |  -700.066394393 |  -700.066384807 | -700.066384907 |
|   2456391.348 |  -176.75283356 |  -176.752362885 |  -176.752777375 |  -176.752777808 |  -176.752768389 | -176.752767224 |
| 2456392.26864 |  409.530539907 |   409.530674813 |   409.530568656 |   409.530568257 |   409.530577443 |  409.530579839 |
| 2456393.18928 |  1022.58005556 |    1022.5801395 |   1022.58004432 |   1022.58004392 |   1022.58005284 |   1022.5800567 |
| 2456394.10992 |  1619.98104646 |   1619.98087558 |   1619.98099507 |   1619.98099467 |   1619.98100345 |  1619.98100858 |
| 2456395.03057 |  2162.76204299 |   2162.76194406 |   2162.76196766 |   2162.76196713 |   2162.76197578 |  2162.76198217 |
| 2456395.95121 |  2624.26281666 |   2624.26269074 |   2624.26273602 |   2624.26273556 |   2624.26274394 |  2624.26275166 |
| 2456396.87185 |  2996.18946819 |   2996.18947419 |     2996.189411 |   2996.18941053 |   2996.18941872 |   2996.1894277 |
| 2456397.79249 |    3290.472925 |   3290.47285005 |   3290.47290626 |   3290.47290586 |   3290.47291378 |  3290.47292397 |
| 2456398.71313 |  3536.50621869 |   3536.50653947 |     3536.506215 |    3536.5062146 |   3536.50622233 |  3536.50623371 |
| 2456399.63377 |  3774.39231357 |   3774.39278125 |   3774.39230013 |   3774.39229973 |   3774.39230725 |  3774.39231977 |
| 2456400.55441 |  4045.74606328 |   4045.74659092 |   4045.74606458 |   4045.74606418 |    4045.7460715 |  4045.74608508 |
| 2456401.47505 |  4384.15306399 |   4384.15374152 |   4384.15308588 |   4384.15308548 |   4384.15309254 |  4384.15310725 |
| 2456402.39569 |  4807.46677501 |   4807.46702983 |   4807.46679621 |   4807.46679581 |    4807.4668026 |  4807.46681831 |
| 2456403.31633 |  5313.70521143 |   5313.70588596 |   5313.70522139 |   5313.70522099 |   5313.70522758 |  5313.70524423 |
| 2456404.23697 |  5881.48605393 |   5881.48629976 |   5881.48603942 |   5881.48603902 |   5881.48604548 |  5881.48606299 |
| 2456405.15761 |   6474.9013071 |   6474.90143901 |   6474.90126277 |   6474.90126251 |   6474.90126863 |    6474.901287 |
| 2456406.07825 |  7051.71760648 |    7051.7175855 |   7051.71753085 |   7051.71753045 |   7051.71753644 |  7051.71755561 |
|  2456406.9989 |   7573.0270085 |   7573.02687059 |   7573.02690991 |   7573.02690964 |   7573.02691537 |  7573.02693534 |
| 2456407.91954 |  8012.14048656 |   8012.14047757 |   8012.14038486 |   8012.14038452 |   8012.14039005 |  8012.14041068 |
| 2456408.84018 |  8360.68859073 |   8360.68832092 |   8360.68850786 |    8360.6885076 |   8360.68851292 |  8360.68853422 |
| 2456409.76082 |  8630.53243872 |   8630.53254964 |   8630.53239832 |   8630.53239799 |   8630.53240312 |  8630.53242508 |
| 2456410.68146 |  8851.04745235 |   8851.04789904 |    8851.0474246 |   8851.04742427 |   8851.04742919 |  8851.04745183 |
|  2456411.6021 |  9062.40144403 |   9062.40203762 |   9062.40140858 |   9062.40140818 |   9062.40141284 |  9062.40143627 |
| 2456412.52274 |  9306.36502755 |   9306.36549223 |    9306.3650093 |   9306.36500904 |   9306.36501343 |  9306.36503766 |
| 2456413.44338 |  9616.75499605 |   9616.75567058 |   9616.75499831 |   9616.75499804 |   9616.75500223 |  9616.75502726 |
| 2456414.36402 |  10011.6936687 |   10011.6941993 |    10011.693677 |   10011.6936767 |   10011.6936806 |  10011.6937066 |
| 2456415.28466 |  10489.4514019 |   10489.4519085 |   10489.4513964 |   10489.4513961 |   10489.4513998 |  10489.4514269 |
|  2456416.2053 |  11028.8209881 |    11028.821132 |   11028.8209566 |   11028.8209565 |   11028.8209599 |  11028.8209879 |
| 2456417.12594 |  11593.9382316 |   11593.9383005 |   11593.9381646 |   11593.9381643 |   11593.9381675 |  11593.9381966 |
| 2456418.04658 |  12142.4477553 |   12142.4475934 |   12142.4476553 |   12142.4476551 |   12142.4476581 |  12142.4476883 |
| 2456418.96723 |  12635.1491533 |   12635.1489554 |   12635.1490337 |   12635.1490334 |   12635.1490361 |  12635.1490676 |
| 2456419.88787 |  13044.9201657 |   13044.9197879 |   13044.9200463 |   13044.9200461 |   13044.9200485 |  13044.9200811 |
| 2456420.80851 |  13362.8785327 |   13362.8784877 |   13362.8784352 |   13362.8784349 |   13362.8784372 |   13362.878471 |
| 2456421.72915 |  13600.3750083 |   13600.3749573 |   13600.3749403 |   13600.3749401 |   13600.3749421 |  13600.3749771 |
| 2456422.64979 |  13786.3625438 |   13786.3626787 |   13786.3624933 |    13786.362493 |   13786.3624946 |   13786.362531 |
| 2456423.57043 |  13960.7434794 |   13960.7438511 |   13960.7434251 |    13960.743425 |   13960.7434263 |  13960.7434637 |
| 2456424.49107 |  14165.2155793 |   14165.2161039 |   14165.2155409 |   14165.2155407 |   14165.2155418 |  14165.2155803 |
| 2456425.41171 |  14433.7097077 |   14433.7102683 |   14433.7096886 |   14433.7096883 |   14433.7096892 |  14433.7097288 |
| 2456426.33235 |  14784.6050639 |   14784.6056935 |   14784.6050467 |   14784.6050465 |   14784.6050471 |  14784.6050877 |
| 2456427.25299 |  15216.5016351 |   15216.5022917 |   15216.5016017 |   15216.5016014 |   15216.5016018 |  15216.5016434 |
| 2456428.17363 |  15708.5164154 |   15708.5166642 |   15708.5163523 |   15708.5163522 |   15708.5163523 |  15708.5163948 |
| 2456429.09427 |  16225.0358594 |   16225.0360093 |   16225.0357584 |   16225.0357583 |   16225.0357582 |  16225.0358016 |
| 2456430.01491 |  16723.8384296 |   16723.8386005 |   16723.8382992 |    16723.838299 |   16723.8382986 |  16723.8383429 |
| 2456430.93556 |  17165.7309597 |   17165.7307139 |   17165.7308139 |   17165.7308137 |    17165.730813 |   17165.730858 |
|  2456431.8562 |  17523.4965218 |   17523.4965758 |   17523.4963832 |   17523.4963831 |   17523.4963822 |  17523.4964279 |
| 2456432.77684 |  17788.1091443 |   17788.1089644 |   17788.1090305 |   17788.1090303 |   17788.1090292 |  17788.1090755 |
| 2456433.69748 |  17970.7952393 |   17970.7952993 |   17970.7951497 |   17970.7951496 |   17970.7951482 |  17970.7951951 |
| 2456434.61812 |     18100.4705 |   18100.4710157 |   18100.4704297 |   18100.4704296 |    18100.470428 |  18100.4704754 |
| 2456435.53876 |  18217.1371904 |    18217.137763 |    18217.137118 |   18217.1371179 |    18217.137116 |   18217.137164 |
|  2456436.4594 |  18362.7484558 |   18362.7490673 |   18362.7484026 |   18362.7484026 |   18362.7484004 |  18362.7484489 |
| 2456437.38004 |  18571.6249955 |   18571.6256731 |   18571.6249635 |   18571.6249635 |   18571.6249611 |    18571.62501 |
| 2456438.30068 |  18862.6120784 |    18862.612618 |   18862.6120465 |   18862.6120465 |   18862.6120438 |  18862.6120932 |
| 2456439.22132 |  19234.7695251 |   19234.7703526 |   19234.7694742 |   19234.7694742 |   19234.7694713 |  19234.7695212 |
| 2456440.14196 |  19667.5820523 |   19667.5822531 |   19667.5819679 |   19667.5819679 |   19667.5819648 |  19667.5820152 |
|  2456441.0626 |  20125.6442184 |   20125.6444373 |   20125.6441001 |   20125.6441001 |   20125.6440967 |  20125.6441479 |
| 2456441.98324 |  20566.7492058 |   20566.7491039 |   20566.7490611 |   20566.7490612 |   20566.7490575 |  20566.7491094 |
| 2456442.90389 |  20951.5299177 |   20951.5298127 |   20951.5297602 |   20951.5297603 |   20951.5297564 |   20951.529809 |
| 2456443.82453 |  21252.4453712 |   21252.4451854 |   21252.4452212 |   21252.4452213 |   21252.4452171 |  21252.4452706 |
| 2456444.74517 |   21460.056574 |   21460.0563671 |   21460.0564456 |   21460.0564457 |   21460.0564412 |  21460.0564956 |
| 2456445.66581 |  21585.1578352 |   21585.1577692 |   21585.1577385 |   21585.1577385 |   21585.1577338 |  21585.1577891 |
| 2456446.58645 |  21656.2785084 |   21656.2786463 |   21656.2784203 |   21656.2784203 |   21656.2784153 |  21656.2784715 |
| 2456447.50709 |  21713.1286139 |   21713.1289796 |   21713.1285332 |   21713.1285333 |   21713.1285281 |  21713.1285852 |
| 2456448.42773 |  21797.4888205 |   21797.4893241 |   21797.4887698 |   21797.4887699 |   21797.4887645 |  21797.4888224 |
| 2456449.34837 |  21943.6285361 |   21943.6291267 |   21943.6284945 |   21943.6284945 |   21943.6284889 |  21943.6285478 |
| 2456450.26901 |  22170.4431846 |   22170.4436642 |   22170.4431365 |   22170.4431366 |   22170.4431306 |  22170.4431904 |
| 2456451.18965 |  22477.1085166 |   22477.1094939 |    22477.108447 |   22477.1084472 |   22477.1084409 |  22477.1085016 |
| 2456452.11029 |  22843.2452254 |   22843.2455312 |   22843.2451221 |   22843.2451222 |   22843.2451157 |  22843.2451772 |
| 2456453.03093 |  23233.5562417 |   23233.5565475 |    23233.556107 |   23233.5561071 |   23233.5561003 |  23233.5561626 |
| 2456453.95157 |  23605.8765747 |   23605.8763469 |   23605.8764148 |    23605.876415 |    23605.876408 |  23605.8764709 |
| 2456454.87222 |  23920.7954359 |    23920.795286 |   23920.7952635 |   23920.7952636 |   23920.7952564 |    23920.79532 |
| 2456455.79286 |  24150.6511041 |   24150.6511941 |   24150.6509395 |   24150.6509397 |   24150.6509323 |  24150.6509964 |
|  2456456.7135 |  24285.8424621 |   24285.8423032 |   24285.8423203 |   24285.8423206 |   24285.8423129 |  24285.8423774 |
| 2456457.63414 |  24337.0145704 |   24337.0146573 |   24337.0144562 |   24337.0144565 |   24337.0144485 |  24337.0145136 |
| 2456458.55478 |  24332.6190434 |    24332.619541 |   24332.6189383 |   24332.6189386 |   24332.6189304 |  24332.6189959 |
| 2456459.47542 |  24312.4073446 |   24312.4078903 |   24312.4072342 |   24312.4072345 |   24312.4072261 |  24312.4072919 |
| 2456460.39606 |  24318.3449381 |   24318.3455377 |   24318.3448741 |   24318.3448745 |   24318.3448658 |  24318.3449319 |
|  2456461.3167 |  24385.0241081 |   24385.0248066 |   24385.0240548 |   24385.0240551 |   24385.0240464 |  24385.0241126 |
| 2456462.23734 |  24531.7667033 |   24531.7674978 |   24531.7666427 |    24531.766643 |    24531.766634 |  24531.7667004 |
| 2456463.15798 |  24758.2222514 |   24758.2231148 |   24758.2221664 |   24758.2221667 |   24758.2221574 |   24758.222224 |
| 2456464.07862 |  25044.4655143 |   25044.4657991 |   25044.4653971 |   25044.4653975 |   25044.4653881 |  25044.4654548 |
| 2456464.99926 |  25355.5683953 |   25355.5686081 |   25355.5682502 |   25355.5682506 |    25355.568241 |  25355.5683077 |
|  2456465.9199 |  25649.5975981 |   25649.5973912 |   25649.5974312 |   25649.5974316 |   25649.5974218 |  25649.5974887 |
| 2456466.84055 |  25887.2076201 |   25887.2075212 |   25887.2074463 |   25887.2074467 |   25887.2074367 |  25887.2075037 |
| 2456467.76119 |  26040.6368133 |   26040.6365674 |   26040.6366459 |   26040.6366464 |   26040.6366361 |  26040.6367034 |
| 2456468.68183 |  26100.0529623 |   26100.0527645 |   26100.0528134 |   26100.0528138 |   26100.0528034 |  26100.0528708 |
| 2456469.60247 |   26075.800421 |   26075.8005919 |   26075.8002938 |   26075.8002943 |   26075.8002835 |  26075.8003513 |
| 2456470.52311 |  25996.0347676 |   25996.0348006 |   25996.0346534 |   25996.0346539 |   25996.0346429 |  25996.0347112 |
| 2456471.44375 |  25900.2826185 |   25900.2830172 |   25900.2825248 |   25900.2825253 |   25900.2825142 |  25900.2825828 |
| 2456472.36439 |  25830.3957082 |   25830.3962208 |   25830.3956295 |     25830.39563 |   25830.3956187 |  25830.3956878 |
| 2456473.28503 |  25820.9661261 |   25820.9665938 |    25820.966071 |   25820.9660715 |   25820.9660601 |  25820.9661296 |
| 2456474.20567 |  25891.3957447 |   25891.3963053 |   25891.3956802 |   25891.3956808 |   25891.3956691 |  25891.3957391 |
| 2456475.12631 |  26041.4351816 |   26041.4361439 |   26041.4350904 |    26041.435091 |   26041.4350791 |  26041.4351497 |
| 2456476.04695 |  26251.2152119 |   26251.2155536 |    26251.215088 |   26251.2150885 |   26251.2150764 |  26251.2151475 |
| 2456476.96759 |  26485.7650724 |   26485.7653182 |   26485.7649185 |   26485.7649191 |   26485.7649068 |  26485.7649783 |
| 2456477.88823 |  26702.9857776 |   26702.9855468 |   26702.9856034 |    26702.985604 |   26702.9855914 |  26702.9856635 |
| 2456478.80887 |  26863.2560788 |   26863.2560878 |   26863.2559004 |   26863.2559009 |   26863.2558883 |  26863.2559606 |
| 2456479.72952 |  26938.4751097 |   26938.4750918 |   26938.4749361 |   26938.4749367 |   26938.4749238 |  26938.4749965 |
| 2456480.65016 |   26918.474396 |    26918.474294 |   26918.4742374 |    26918.474238 |   26918.4742249 |  26918.4742978 |
|  2456481.5708 |  26813.3333106 |   26813.3334485 |   26813.3331675 |   26813.3331681 |    26813.333155 |   26813.333228 |
| 2456482.49144 |  26651.0684512 |    26651.068862 |   26651.0683315 |   26651.0683322 |   26651.0683188 |  26651.0683921 |
| 2456483.41208 |  26471.2251502 |   26471.2257677 |   26471.2250577 |   26471.2250583 |   26471.2250448 |  26471.2251182 |
| 2456484.33272 |  26315.8359589 |   26315.8365524 |   26315.8358904 |   26315.8358911 |   26315.8358773 |  26315.8359508 |
| 2456485.25336 |    26219.81325 |   26219.8139785 |   26219.8131918 |   26219.8131926 |   26219.8131786 |  26219.8132521 |
|   2456486.174 |  26202.9723367 |   26202.9731881 |   26202.9722734 |   26202.9722741 |   26202.9722601 |  26202.9723334 |
| 2456487.09464 |  26265.5089086 |    26265.509772 |   26265.5088285 |   26265.5088293 |   26265.5088151 |  26265.5088882 |
| 2456488.01528 |  26387.9650979 |   26387.9653917 |   26387.9649919 |   26387.9649926 |   26387.9649783 |  26387.9650511 |
| 2456488.93592 |  26535.6922295 |   26535.6926702 |   26535.6920943 |   26535.6920951 |   26535.6920806 |  26535.6921532 |
| 2456489.85656 |  26666.7902213 |   26666.7900444 |   26666.7900601 |   26666.7900609 |   26666.7900464 |  26666.7901186 |
|  2456490.7772 |  26741.7083206 |   26741.7083296 |   26741.7081486 |   26741.7081494 |   26741.7081346 |  26741.7082065 |
| 2456491.69785 |  26732.3113739 |    26732.311206 |   26732.3112065 |   26732.3112073 |   26732.3111925 |   26732.311264 |
| 2456492.61849 |  26628.3369639 |    26628.336862 |   26628.3368077 |   26628.3368086 |   26628.3367936 |  26628.3368647 |
| 2456493.53913 |   26439.764447 |   26439.7645819 |   26439.7643065 |   26439.7643074 |   26439.7642923 |   26439.764363 |
| 2456494.45977 |  26194.5516582 |   26194.5516612 |   26194.5515278 |   26194.5515286 |   26194.5515134 |  26194.5515838 |
| 2456495.38041 |  25932.2553942 |   25932.2558109 |   25932.2552931 |    25932.255294 |   25932.2552787 |  25932.2553487 |
| 2456496.30105 |  25694.9953259 |   25694.9957786 |   25694.9952564 |   25694.9952573 |   25694.9952419 |  25694.9953116 |
| 2456497.22169 |  25517.8296331 |   25517.8301248 |   25517.8295805 |   25517.8295814 |   25517.8295658 |  25517.8296355 |
| 2456498.14233 |  25420.7445078 |   25420.7455151 |   25420.7444535 |   25420.7444545 |   25420.7444387 |  25420.7445082 |
| 2456499.06297 |  25404.0879549 |   25404.0887493 |   25404.0878821 |   25404.0878831 |   25404.0878673 |  25404.0879368 |
| 2456499.98361 |  25448.4890736 |   25448.4896252 |   25448.4889757 |   25448.4889768 |   25448.4889608 |  25448.4890302 |
| 2456500.90425 |  25519.2790577 |   25519.2793995 |   25519.2789275 |   25519.2789285 |   25519.2789126 |  25519.2789819 |
| 2456501.82489 |   25574.403276 |   25574.4032101 |    25574.403122 |    25574.403123 |   25574.4031069 |  25574.4031762 |
| 2456502.74553 |  25574.0180247 |   25574.0182136 |   25574.0178609 |   25574.0178618 |   25574.0178457 |  25574.0179149 |
| 2456503.66618 |  25489.5810622 |    25489.581446 |   25489.5809006 |   25489.5809015 |   25489.5808853 |  25489.5809546 |
| 2456504.58682 |  25310.3603461 |   25310.3604151 |   25310.3601941 |    25310.360195 |   25310.3601786 |  25310.3602478 |
| 2456505.50746 |  25045.8745149 |   25045.8747097 |   25045.8743719 |   25045.8743729 |   25045.8743565 |  25045.8744255 |
|  2456506.4281 |  24723.7077243 |    24723.708189 |   24723.7076014 |   24723.7076023 |   24723.7075858 |  24723.7076548 |
| 2456507.34874 |   24383.198357 |   24383.1989746 |   24383.1982703 |   24383.1982714 |   24383.1982548 |  24383.1983235 |
| 2456508.26938 |  24066.4439715 |    24066.444745 |   24066.4439133 |   24066.4439143 |   24066.4438977 |  24066.4439661 |
| 2456509.19002 |  23808.6785608 |   23808.6794692 |   23808.6785146 |   23808.6785157 |   23808.6784989 |   23808.678567 |
| 2456510.11066 |   23630.221659 |   23630.2226003 |   23630.2216051 |   23630.2216061 |   23630.2215893 |   23630.221657 |
|  2456511.0313 |  23531.8395385 |   23531.8403539 |   23531.8394717 |   23531.8394727 |   23531.8394559 |  23531.8395231 |
| 2456511.95194 |  23494.5790624 |   23494.5794851 |    23494.578972 |    23494.578973 |   23494.5789561 |  23494.5790228 |
| 2456512.87258 |  23484.1120875 |   23484.1126301 |   23484.1119734 |   23484.1119745 |   23484.1119576 |  23484.1120236 |
| 2456513.79322 |  23458.5975399 |   23458.5975489 |   23458.5974029 |    23458.597404 |   23458.5973871 |  23458.5974524 |
| 2456514.71386 |  23378.2639207 |   23378.2639806 |   23378.2637724 |   23378.2637736 |   23378.2637566 |  23378.2638212 |
| 2456515.63451 |  23214.5219419 |    23214.521816 |   23214.5217934 |   23214.5217945 |   23214.5217775 |  23214.5218413 |
| 2456516.55515 |   22956.524201 |    22956.524216 |   22956.5240584 |   22956.5240595 |   22956.5240425 |  22956.5241054 |
| 2456517.47579 |  22613.6723334 |   22613.6725133 |   22613.6721926 |   22613.6721938 |   22613.6721767 |  22613.6722388 |
| 2456518.39643 |  22213.4981003 |   22213.4981872 |    22213.497981 |   22213.4979821 |   22213.4979651 |  22213.4980263 |
| 2456519.31707 |  21795.4020072 |   21795.4025918 |   21795.4019366 |   21795.4019377 |   21795.4019207 |   21795.401981 |
| 2456520.23771 |  21401.6791488 |   21401.6797334 |    21401.679113 |   21401.6791142 |   21401.6790971 |  21401.6791565 |
| 2456521.15835 |  21067.8817689 |   21067.8823835 |   21067.8817403 |   21067.8817415 |   21067.8817245 |  21067.8817829 |
| 2456522.07899 |  20814.7193656 |    20814.720274 |   20814.7193305 |   20814.7193317 |   20814.7193147 |  20814.7193723 |
| 2456522.99963 |  20643.3462628 |   20643.3469193 |   20643.3462089 |     20643.34621 |    20643.346193 |  20643.3462497 |
| 2456523.92027 |  20535.1135647 |   20535.1142123 |    20535.113491 |   20535.1134922 |   20535.1134751 |  20535.1135311 |
| 2456524.84091 |  20455.8435222 |   20455.8439809 |   20455.8434285 |   20455.8434297 |   20455.8434126 |   20455.843468 |
| 2456525.76155 |  20363.6511087 |   20363.6513755 |   20363.6509956 |   20363.6509969 |   20363.6509799 |  20363.6510345 |
| 2456526.68219 |  20218.5259507 |   20218.5262775 |   20218.5258252 |   20218.5258263 |   20218.5258094 |  20218.5258634 |
| 2456527.60284 |  19991.4837088 |   19991.4838977 |   19991.4835787 |   19991.4835799 |   19991.4835629 |  19991.4836164 |
| 2456528.52348 |  19671.1933642 |      19671.1937 |    19671.193234 |   19671.1932352 |   19671.1932181 |  19671.1932711 |
| 2456529.44412 |  19266.5646019 |   19266.5647608 |   19266.5644614 |   19266.5644626 |   19266.5644457 |  19266.5644982 |
| 2456530.36476 |   18804.704515 |   18804.7050126 |   18804.7043973 |   18804.7043985 |   18804.7043816 |  18804.7044335 |
|  2456531.2854 |  18324.7130371 |   18324.7136757 |   18324.7129758 |    18324.712977 |   18324.7129602 |  18324.7130115 |
