JD,Tempo,BCPy 
2452973.9294789173,-21446.78004912452,-21446.780833540237
2452974.8501196834,-21797.211740312872,-21797.212371030815
2452975.770760449,-22054.56573984632,-22054.566702264867
2452976.6914012153,-22222.449348442544,-22222.450034586054
2452977.6120419814,-22323.62201806081,-22323.622760802067
2452978.532682747,-22394.797685171798,-22394.79843601272
2452979.4533235133,-22478.251631207157,-22478.252019495263
2452980.373964279,-22612.15465207475,-22612.155409065537
2452981.294605045,-22821.848794840473,-22821.84944997724
2452982.2152458113,-23114.047153126314,-23114.047580767627
2452983.135886577,-23475.29548810798,-23475.296157684985
2452984.056527343,-23875.042939705818,-23875.04339860248
2452984.977168109,-24272.614482653873,-24272.615375626083
2452985.897808875,-24626.50333549901,-24626.50408303692
2452986.818449641,-24903.843634805035,-24903.844213804296
2452987.739090407,-25087.911134526574,-25087.911916400604
2452988.659731173,-25181.929784769396,-25181.93066176845
2452989.5803719386,-25208.31306800248,-25208.31360472397
2452990.501012705,-25203.514065282932,-25203.515029761555
2452991.421653471,-25209.666810825827,-25209.66745438934
2452992.3422942366,-25264.915982620085,-25264.916494322595
2452993.262935003,-25394.66382905509,-25394.664375388777
2452994.183575769,-25605.726101684213,-25605.726566285615
2452995.1042165346,-25884.740148279107,-25884.740753028287
2452996.024857301,-26201.194141738124,-26201.194474559838
2452996.9454980665,-26514.378766533977,-26514.37951387154
2452997.8661388326,-26782.680227297715,-26782.68080725604
2452998.786779599,-26973.073446814564,-26973.07388410844
2452999.7074203645,-27068.65859059648,-27068.65939394501
2453000.6280611306,-27072.514620122784,-27072.514810646444
2453001.5487018963,-27006.985498989365,-27006.98614695564
2453002.4693426625,-26908.582506963194,-26908.5830958556
2453003.3899834286,-26819.643258323813,-26819.64348807181
2453004.3106241943,-26778.66928301666,-26778.66995947537
2453005.2312649605,-26811.54442502943,-26811.545089243114
2453006.151905726,-26925.630762701334,-26925.631172760313
2453007.0725464923,-27108.10172368364,-27108.102292765758
2453007.9931872585,-27328.889215683495,-27328.889548175423
2453008.913828024,-27547.565230428634,-27547.56613323543
2453009.8344687903,-27722.597665994927,-27722.598338096912
2453010.755109556,-27820.847509043928,-27820.847942622
2453011.675750322,-27825.153170296668,-27825.153720643615
2453012.5963910883,-27738.258041542536,-27738.25883908135
2453013.517031854,-27582.185917026032,-27582.18626184471
2453014.43767262,-27393.20424031843,-27393.20473938523
2453015.3583133863,-27213.535406463885,-27213.53586074894
2453016.278954152,-27081.69706225038,-27081.69756576185
2453017.199594918,-27023.69073219706,-27023.691192522634
2453018.120235684,-27047.045844789056,-27047.04634669639
2453019.04087645,-27139.08398211245,-27139.084820660693
2453019.961517216,-27269.800667833966,-27269.800763978932
2453020.882157982,-27398.69888445545,-27398.699680542442
2453021.802798748,-27484.03397720004,-27484.034577182436
2453022.7234395137,-27492.32963323687,-27492.330513868532
2453023.64408028,-27406.021899837393,-27406.02264184393
2453024.564721046,-27227.463161479725,-27227.463330160957
2453025.4853618117,-26978.381823901575,-26978.382342738667
2453026.406002578,-26694.92135749906,-26694.921922540147
2453027.3266433435,-26419.380001810285,-26419.380051941444
2453028.2472841097,-26190.54855052757,-26190.54905963945
2453029.167924876,-26034.85905712106,-26034.859472724824
2453030.0885656415,-25960.35487229494,-25960.355333633797
2453031.0092064077,-25954.878143755217,-25954.87868493706
2453031.929847174,-25988.876740016793,-25988.877062935306
2453032.8504879395,-26022.189072368987,-26022.189955230166
2453033.7711287057,-26013.259891911985,-26013.26061203246
2453034.6917694714,-25928.665499391296,-25928.66607015637
2453035.6124102375,-25750.785566106653,-25750.785901112104
2453036.5330510037,-25481.85592622227,-25481.85651285368
2453037.4536917694,-25143.483848337357,-25143.484284084243
2453038.3743325355,-24771.728489217137,-24771.728857335882
2453039.2949733012,-24408.880101928626,-24408.880434898416
2453040.2156140674,-24093.810205279326,-24093.810504803125
2453041.1362548335,-23853.100886872908,-23853.101422697597
2453042.0568955992,-23694.981785449032,-23694.982318227903
2453042.9775363654,-23607.45687668253,-23607.457384347035
2453043.898177131,-23561.054343487805,-23561.054465441925
2453044.8188178972,-23515.56491216581,-23515.565719931812
2453045.7394586634,-23429.238903418092,-23429.239668777558
2453046.660099429,-23268.322840290515,-23268.32374404632
2453047.5807401952,-23014.775341571385,-23014.77611483286
2453048.501380961,-22670.384354490605,-22670.38468865983
2453049.422021727,-22256.352541750206,-22256.35290109304
2453050.342662493,-21808.44828241664,-21808.448601640543
2453051.263303259,-21368.826833013078,-21368.82679733908
2453052.183944025,-20976.39675470312,-20976.39710613459
2453053.104584791,-20657.938327884443,-20657.938715319597
2453054.025225557,-20421.993488098113,-20421.99385635539
2453054.945866323,-20256.93453903079,-20256.934932446686
2453055.8665070888,-20133.645862005855,-20133.64628558295
2453056.787147855,-20012.20631085771,-20012.207075360533
2453057.707788621,-19851.04706208405,-19851.047725836586
2453058.6284293868,-19616.486531960083,-19616.48715233784
2453059.549070153,-19290.46964775257,-19290.469998382767
2453060.4697109186,-18874.733856651845,-18874.73424718553
2453061.3903516848,-18390.454783078178,-18390.455038683765
2453062.310992451,-17873.44439592139,-17873.444649999237
2453063.2316332166,-17366.004685123233,-17366.004868461452
2453064.1522739828,-16907.293576215943,-16907.293783275905
2453065.0729147485,-16524.408637943045,-16524.408878628677
2453065.9935555146,-16226.224389602665,-16226.224847230686
2453066.9141962808,-16001.394355196686,-16001.394671450253
2453067.8348370465,-15820.97011330024,-15820.97067821623
2453068.7554778126,-15645.045303511764,-15645.045889498488
2453069.6761185788,-15431.896268518163,-15431.897006724636
2453070.5967593445,-15147.537995654133,-15147.538771678453
2453071.5174001106,-14773.504753479536,-14773.505353017465
2453072.4380408763,-14311.080370218593,-14311.080650824728
2453073.3586816425,-13781.01119747095,-13781.01143269351
2453074.2793224086,-13218.769689167757,-13218.76983056619
2453075.1999631743,-12666.448655063181,-12666.448908878074
2453076.1206039404,-12163.144092561426,-12163.144329656572
2453077.041244706,-11736.020915783767,-11736.021202006894
2453077.9618854723,-11394.108570774782,-11394.108973894694
2453078.8825262384,-11126.243763721966,-11126.24411412106
2453079.803167004,-10903.632079584055,-10903.632497937904
2453080.7238077703,-10686.446303168386,-10686.447041652305
2453081.644448536,-10432.952533253585,-10432.953205372423
2453082.565089302,-10109.075861407882,-10109.076425326828
2453083.4857300683,-9696.22282961442,-9696.223385576504
2453084.406370834,-9195.567895812885,-9195.568337782921
2453085.3270116,-8627.82358601989,-8627.823648325308
2453086.247652366,-8028.546038233303,-8028.54612677629
2453087.168293132,-7440.051347630022,-7440.051454791194
2453088.088933898,-6901.784182234594,-6901.7843627234
2453089.009574664,-6441.345069599395,-6441.345161727397
2453089.93021543,-6068.222833748246,-6068.223092110809
2453090.850856196,-5771.667996390115,-5771.6683135349795
2453091.771496962,-5523.187976528377,-5523.188488090869
2453092.692137728,-5283.098326134721,-5283.0988988666095
2453093.6127784937,-5009.628158592224,-5009.628764636519
2453094.53341926,-4668.501401731883,-4668.50213002447
2453095.454060026,-4240.802095800138,-4240.802660346467
2453096.3747007917,-3727.3239443274706,-3727.324188536525
2453097.295341558,-3148.4115830156593,-3148.41180013476
2453098.2159823235,-2539.328951147535,-2539.328959273793
2453099.1366230897,-1942.2093844217472,-1942.2093150725452
2453100.057263856,-1396.4331224656958,-1396.4332588269447
2453100.9779046215,-929.6305701481203,-929.6304752439207
2453101.8985453877,-551.3670105613301,-551.36735449846
2453102.8191861534,-250.96404320816052,-250.9642956682207
2453103.7398269195,0.05785694646942,0.057231434068077736
2453104.6604676857,241.4584967610333,241.4576379938188
2453105.5811084514,515.1832990235815,515.1825895436839
2453106.5017492175,855.7674375307928,855.7658973104457
2453107.422389983,1282.4252914447666,1282.4246531874676
2453108.3430307494,1794.6517344571696,1794.651357082175
2453109.2636715155,2372.3090805979045,2372.309030002039
2453110.184312281,2980.207181499753,2980.207158616649
2453111.1049530474,3576.1129215402693,3576.1130927914996
2453112.0255938135,4120.368884977085,4120.3689142109415
2453112.946234579,4584.916953041632,4584.9169504162355
2453113.8668753454,4959.67223935547,4959.672190673304
2453114.787516111,5254.786415062908,5254.785983223808
2453115.708156877,5498.284591782888,5498.284320949717
2453116.6287976434,5729.621795369384,5729.62117980298
2453117.549438409,5990.621421088341,5990.620896963279
2453118.470079175,6315.881011559398,6315.880232490113
2453119.390719941,6724.825460208665,6724.8247305749765
2453120.311360707,7217.235579776325,7217.23524095586
2453121.232001473,7773.26750188659,7773.267365754525
2453122.152642239,8357.95951402939,8357.959614298818
2453123.073283005,8929.199784619086,8929.19995300309
2453123.9939237707,9447.330097467451,9447.330063948202
2453124.914564537,9884.1921371706,9884.192445296376
2453125.835205303,10229.553228662075,10229.553030018296
2453126.7558460687,10493.43195921823,10493.431835866739
2453127.676486835,10703.809514867055,10703.809100425193
2453128.597127601,10900.23108104635,10900.230457223162
2453129.5177683667,11124.771309081105,11124.770699170891
2453130.438409133,11412.419315509978,11412.41853164893
2453131.3590498986,11783.078708351864,11783.078002892058
2453132.2796906647,12237.014555104352,12237.014236868066
2453133.200331431,12754.78617527049,12754.78614745245
2453134.1209721966,13301.683604058897,13301.68354743816
2453135.0416129627,13835.654272857026,13835.65455191888
2453135.9622537284,14316.90871334061,14316.908987670007
2453136.8828944946,14716.999340363047,14716.999552388643
2453137.8035352607,15025.30305913982,15025.3030402017
2453138.7241760264,15251.420465316867,15251.420170106254
2453139.6448167926,15422.947466644788,15422.947093899042
2453140.5654575583,15579.130907098868,15579.130272967408
2453141.4860983244,15761.857725954455,15761.857184971
2453142.4067390906,16006.044456998196,16006.043713928268
2453143.3273798563,16331.617690338813,16331.616913332738
2453144.2480206224,16738.926414376667,16738.92610559776
2453145.168661388,17208.63173415015,17208.631561164806
2453146.0893021543,17706.09610273402,17706.096279843103
2453147.0099429204,18189.276916617055,18189.276923834244
2453147.930583686,18618.309957223497,18618.31006140409
2453148.8512244523,18964.60217411027,18964.602402973196
2453149.7718652184,19217.34744020349,19217.34715285671
2453150.692505984,19385.97721723805,19385.97704241635
2453151.6131467503,19497.994324408424,19497.99363584512
2453152.533787516,19592.670371544853,19592.66963296277
2453153.454428282,19712.065200224904,19712.06437834016
2453154.3750690483,19891.40812670044,19891.407025028
2453155.295709814,20151.047180323854,20151.046488316188
2453156.21635058,20491.80823835223,20491.807985755815
2453157.136991346,20894.816361634035,20894.816244401038
2453158.057632112,21325.82297496451,21325.8228949298
2453158.978272878,21743.045176045012,21743.045178163255
2453159.898913644,22106.721050476095,22106.721441569018
2453160.81955441,22388.19900134555,22388.199270427096
2453161.7401951756,22576.481511076378,22576.481524324307
2453162.660835942,22680.736844610827,22680.736605667815
2453163.581476708,22728.19941995364,22728.19901850641
2453164.5021174736,22757.937911424393,22757.937165159605
2453165.42275824,22811.910087264558,22811.909534151786
2453166.3433990055,22925.353367116128,22925.35244623403
2453167.2640397716,23118.698852821624,23118.698119345663
2453168.184680538,23392.873667547025,23392.87307328484
2453169.1053213035,23729.05482617378,23729.054468701805
2453170.0259620696,24092.94208126907,24092.94212727937
2453170.946602836,24442.570946242446,24442.570883060944
2453171.8672436015,24737.877936467172,24737.87788333269
2453172.7878843676,24949.837589852523,24949.83791340754
2453173.7085251333,25067.078637564115,25067.078362291813
2453174.6291658995,25098.461703519646,25098.461504167604
2453175.5498066656,25071.04435215703,25071.04366878787
2453176.4704474313,25023.87856235386,25023.87777511834
2453177.3910881975,24999.076687334655,24999.075865464984
